Price,Close,High,Low,Open,Volume
Ticker,0388.HK,0388.HK,0388.HK,0388.HK,0388.HK
Date,,,,,
2024-11-18,286.939453125,292.1112530714933,285.02396949830165,291.15351125814414,4772161
2024-11-19,287.7055969238281,290.9619128139759,285.02393189146096,287.32250609462665,3879471
2024-11-20,288.663330078125,289.23798091891933,283.8746217847654,287.3224976015755,3767521
2024-11-21,285.79010009765625,288.66332502335916,283.6830860222474,288.66332502335916,3328597
2024-11-22,273.7225646972656,286.55632679063615,271.23245967301835,285.7901158979811,11737719
2024-11-25,272.3817443847656,276.7873622242379,271.4240026469655,274.68031870989427,5945385
2024-11-26,271.80706787109375,274.1056712074732,269.50849376266984,270.46623541017607,3934555
2024-11-27,278.31976318359375,280.61833757754493,269.50852724082847,271.424010773781,5435369
2024-11-28,275.446533203125,280.23524195412523,273.53104970272494,278.70284930821344,3564955
2024-11-29,277.55352783203125,283.49153795331716,273.14793947593284,274.68030278520706,5485566
2024-12-02,279.4690246582031,282.9169007260627,276.7873595098446,280.4267663866109,4097019
2024-12-03,281.384521484375,283.10847421419356,277.7451144346904,280.8098998023949,3655370
2024-12-04,280.0436706542969,282.3422449167756,278.70283810351407,281.3845032050797,2370396
2024-12-05,278.5112609863281,280.2352134984094,277.170428517791,277.7450793551514,2990410
2024-12-06,282.1507263183594,284.8323915359462,277.74510840835916,279.6605919146237,4987004
2024-12-09,298.4323425292969,298.4323425292969,279.0859470094519,282.15073237646317,10062663
2024-12-10,295.3675537109375,317.204083432826,294.218281132707,316.05478162663644,17694528
2024-12-11,293.0689697265625,299.19851096021927,292.3027880328397,296.13375495736994,4676923
2024-12-12,297.474609375,301.8802275072478,291.5365985148451,293.83517299272563,5990381
2024-12-13,290.19573974609375,296.1337500723454,290.19573974609375,294.0267066074283,6468759
2024-12-16,285.02392578125,291.5365574219307,283.6830932938106,290.1957249344913,4553777
2024-12-17,287.8971862792969,291.7281534174699,283.4915682248059,284.4493100093492,4966838
2024-12-18,287.5140686035156,291.5365661867674,286.747857710546,291.5365661867674,2574962
2024-12-19,286.1732177734375,288.47182131214635,282.5338108837454,282.5338108837454,3419654
2024-12-20,283.4915466308594,287.5140735107235,283.4915466308594,286.1732117321305,7517169
2024-12-23,285.02392578125,287.13093991066734,283.49153326933805,283.49153326933805,2358353
2024-12-24,287.7055969238281,287.7055969238281,287.7055969238281,287.7055969238281,0
2024-12-27,284.6408386230469,289.0464269630457,283.299976890397,288.66333613712703,3950396
2024-12-30,282.5338134765625,285.9816895883088,281.1929808853162,284.83238780840725,2983363
2024-12-31,282.725341796875,282.725341796875,282.725341796875,282.725341796875,0
2025-01-02,274.87188720703125,281.7676396225725,274.2972363010763,281.19298871661755,7329867
2025-01-03,274.87188720703125,276.787370741575,273.14796371712555,275.2549780683482,4067355
2025-01-06,273.5310363769531,278.31974489465904,272.38173464152084,278.31974489465904,2792600
2025-01-07,272.1902160644531,276.21271386324355,270.65782342436023,272.9563977705203,5169797
2025-01-08,271.9986572265625,273.3394898320876,268.3592502647145,272.19021726790555,4900326
2025-01-09,270.0831604003906,273.14794554292547,269.50850953267064,270.65781126811055,3116442
2025-01-10,267.78460693359375,271.9986649105598,266.44377429018994,271.4240139982555,3920584
2025-01-13,263.7620849609375,265.4860377317432,259.5480269011238,265.1029176307018,5476785
